,Variable,Unit,Aggregation,czo_id,Discipline
1723,date collected yyyymmdd,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1724,date na,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1725,day na,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1726,delta deuterium per mill,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1727,delta deuterium,,stddev,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1728,delta oxygen18 per mill,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1729,delta oxygen18,,stddev,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1730,descp no na,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1731,deuterium excess per mill,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1732,dissolved inorganic c,mgl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1733,dissolved org carbon,mgl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1734,dissolved org carbon,mgl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1735,dissolved org nitrogen,mgl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1736,dissolved org phosphorus,ugl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1737,dissolved oxygen,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1738,dissolved oxygen,mgl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1739,dy164,ngl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1740,electrical conductivity,uscm,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1741,er166,ngl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1742,europium-153,ngl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1743,evaporated na,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1744,f,mgl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1745,iron,mgl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1746,fe56,ugl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1747,filter poresize na,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1748,gage height,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1749,gd157,ngl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1750,h,mgl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1751,ho165,ngl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1752,hour na,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1753,id na,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1754,inorganic nitrogen,mgl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1755,inorganic phosphorus,ugl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1756,potassium,mgl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1757,lanthanum-139,ngl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1758,location na,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1759,lutetium-175,ngl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1760,method na,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1761,method code,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1762,magnesium,mgl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1763,magnesium-25,ugl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1764,minute na,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1765,manganese,mgl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1766,manganese-55 micrograms per liter,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1767,month na,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1768,sodium,mgl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1769,sodium-23 micrograms per liter,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1770,nd145,ngl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1771,ammonium,mgl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1772,nickel-60 micrograms per liter,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1773,nitrogen dioxide,mgl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1774,nitrate,mgl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1775,particulate n,mgl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1776,particulate org c,mgl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1777,particulate p,ugl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1778,lead-208,ugl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1779,ph,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1780,phosphate,mgl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1781,praseodymium-141,ngl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1782,record na,,count,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1783,sample id na,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1784,sample preparation na,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1785,sample code,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1786,sample date,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1787,sampletype na,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1788,sampling date jd na,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1789,sampling method na,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1790,samplingnote na,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1791,silicon,mgl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1792,silicon-28,mgl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1793,silicon-28,ugl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1794,silica,mgl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1795,sitecode,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1796,samarium-147,ngl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1797,sulfate,mgl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1798,specific conductivity scm,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1799,strontium,mgl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1800,storagetimedays na,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1801,terbium-159,ngl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1802,temperature,degreescelsius,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1803,time collected hhmm,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1804,time na,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1805,tm169,ngl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1806,dissolved nitrogen,mgl,total,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1807,dissolved phosphorus,ugl,total,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1808,dissolved phosphorus,ugl,total,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1809,inorganic c,mgl,total,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1810,nitrogen,mgl,total,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1811,organic carbon,mgl,total,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1812,phosphorus,ugl,total,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1813,suspended sediment,mgl,total,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1814,tritium,,stddev,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1815,tritium,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1816,Yttrium-89,ngl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1817,ytterbium-174,ngl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1818,year na,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1819,zinc-64,ugl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1820,precipitation,mm,NaN,6421,Climatology / Meteorology|Hydrology
1821,time stamp,,NaN,6421,Climatology / Meteorology|Hydrology
1822,discharge,ls,NaN,6470,Hydrology
1823,runoff mmhr,,NaN,6470,Hydrology
1824,gis layer with canopy height m,,NaN,6475,GIS / Remote Sensing|Biology / Ecology
1825,eddy covariance measurements,,NaN,6486,Climatology / Meteorology|Biogeochemistry
1826,ndvi,,NaN,6487,Biogeochemistry|Soil Science / Pedology
1827,coarse fraction,,NaN,6488,Biogeochemistry|Soil Science / Pedology
1828,soil organic carbon,,NaN,6488,Biogeochemistry|Soil Science / Pedology
1829,soil thickness,,NaN,6488,Biogeochemistry|Soil Science / Pedology
1830,topography,,NaN,6488,Biogeochemistry|Soil Science / Pedology
1831,air temperature,,maximum,6521,Climatology / Meteorology
1832,air temperature,,minimum,6521,Climatology / Meteorology
1833,et evapotranspiration,,NaN,6521,Climatology / Meteorology
1834,solar radiation,,total,6521,Climatology / Meteorology
1835,precipitation,,NaN,6522,Climatology / Meteorology
1836,qcode,,NaN,6522,Climatology / Meteorology
1837,relative humidity,,maximum,6522,Climatology / Meteorology
1838,relative humidity,,minimum,6522,Climatology / Meteorology
1839,solradposs,,NaN,6522,Climatology / Meteorology
1840,stationcode,,NaN,6522,Climatology / Meteorology
1841,wind speed,,maximum,6522,Climatology / Meteorology
1842,wsscalavg,,NaN,6522,Climatology / Meteorology
1843,qdays qualifying days,,NaN,6523,Climatology / Meteorology
1844,air temperature,,average,6524,Climatology / Meteorology|Hydrology
1845,date,,NaN,6524,Climatology / Meteorology|Hydrology
1846,hour,,NaN,6524,Climatology / Meteorology|Hydrology
1847,julian day,,NaN,6524,Climatology / Meteorology|Hydrology
1848,relative humidity,,average,6524,Climatology / Meteorology|Hydrology
1849,year,,NaN,6524,Climatology / Meteorology|Hydrology
1850,airtcavg,,NaN,6526,Climatology / Meteorology|Soil Science / Pedology|Hydrology
1851,airtcmax,,NaN,6526,Climatology / Meteorology|Soil Science / Pedology|Hydrology
1852,airtcmin,,NaN,6526,Climatology / Meteorology|Soil Science / Pedology|Hydrology
1853,battery voltage,,minimum,6526,Climatology / Meteorology|Soil Science / Pedology|Hydrology
1854,cnrwm2avg,,NaN,6526,Climatology / Meteorology|Soil Science / Pedology|Hydrology
1855,datetime,,NaN,6526,Climatology / Meteorology|Soil Science / Pedology|Hydrology
1856,dtavg,,NaN,6526,Climatology / Meteorology|Soil Science / Pedology|Hydrology
1857,nrwm2avg,,NaN,6526,Climatology / Meteorology|Soil Science / Pedology|Hydrology
1858,rain,mm,total,6526,Climatology / Meteorology|Soil Science / Pedology|Hydrology
1859,record number,,NaN,6526,Climatology / Meteorology|Soil Science / Pedology|Hydrology
1860,relative humidity,,NaN,6526,Climatology / Meteorology|Soil Science / Pedology|Hydrology
1861,soileb,,NaN,6526,Climatology / Meteorology|Soil Science / Pedology|Hydrology
1862,soil electrical conductivity,,NaN,6526,Climatology / Meteorology|Soil Science / Pedology|Hydrology
1863,soilt,,NaN,6526,Climatology / Meteorology|Soil Science / Pedology|Hydrology
1864,soilvwc,,NaN,6526,Climatology / Meteorology|Soil Science / Pedology|Hydrology
1865,tcdtavg,,NaN,6526,Climatology / Meteorology|Soil Science / Pedology|Hydrology
1866,wind direction,,NaN,6526,Climatology / Meteorology|Soil Science / Pedology|Hydrology
1867,windspeed,ms,average,6526,Climatology / Meteorology|Soil Science / Pedology|Hydrology
1868,wind speed,meterspersecond,maximum,6526,Climatology / Meteorology|Soil Science / Pedology|Hydrology
1869,wind speed,meterspersecond,minimum,6526,Climatology / Meteorology|Soil Science / Pedology|Hydrology
1870,none,,NaN,6541,Hydrology
1871,common name,,NaN,6565,Hydrology
1872,depositional habitat,,NaN,6565,Hydrology
1873,erosional habitat,,NaN,6565,Hydrology
1874,family,,NaN,6565,Hydrology
1875,genusspecies,,NaN,6565,Hydrology
1876,group,,NaN,6565,Hydrology
1877,latitude,,NaN,6568,All Disciplines
1878,longitude,,NaN,6568,All Disciplines
